size,red, green, blue, H, S, V, r, rg, most_red, least_red, most_yellow, 1_g_r, 1_rg_r, 1_gb_r, 1_rgb_r, 1_r_rg, 1_g_rg, 1_gb_rb, 1_rgb_rb, 1_r_rgb, 1_gb_rgb
10584,159.67,109.73,57.1,14.43,164.25,159.67,-7.16,212.3,103,-234,354,0.687229912,1.687229912,1.044842488,2.044842488,0.592687454,0.407312546,0.769617567,1.506204733,0.489035222,0.510964778
10532,160.99,108.93,59.77,13.76,161.74,160.99,-7.71,210.15,109,-229,354,0.676625877,1.676625877,1.047891173,2.047891173,0.596435981,0.403564019,0.764178293,1.493431781,0.488307198,0.511692802
10326,166.73,106,60.77,12.47,160.38,166.73,-0.04,211.96,92,-245,315,0.635758412,1.635758412,1.000239909,2.000239909,0.61133722,0.38866278,0.733054945,1.465934066,0.49994003,0.50005997
10507,158.38,89.28,50.84,10.35,173.91,158.38,18.26,196.82,113,-247,328,0.563707539,1.563707539,0.884707665,1.884707665,0.639505774,0.360494226,0.669725648,1.426727846,0.530586265,0.469413735
10491,143.46,67.14,38.54,8.1,187.19,143.46,37.78,172.06,120,-243,302,0.468005019,1.468005019,0.736651331,1.736651331,0.681196581,0.318803419,0.580659341,1.368901099,0.575820824,0.424179176
10738,147.96,84.34,39.4,12.1,187.38,147.96,24.22,192.9,107,-242,305,0.570018924,1.570018924,0.83630711,1.83630711,0.636934998,0.363065002,0.660439795,1.450149445,0.544571218,0.455428782
10471,137.45,79.83,41.31,11.61,178.88,137.45,16.31,175.97,111,-244,329,0.580793016,1.580793016,0.881338669,1.881338669,0.632593888,0.367406112,0.677668382,1.446576415,0.531536409,0.468463591
11050,151.19,86.28,43.13,12.19,181.99,151.2,21.78,194.34,116,-246,313,0.570672664,1.570672664,0.855942853,1.855942853,0.636669895,0.363330105,0.665963359,1.444009881,0.538809694,0.461190306
11089,154.33,88.98,43.87,12.2,183.29,154.34,21.48,199.44,107,-246,325,0.576556729,1.576556729,0.860817728,1.860817728,0.634293699,0.365706301,0.670282543,1.448940464,0.537398148,0.462601852
10351,147.53,77.16,39.19,10.66,184.86,147.53,31.18,185.5,123,-246,323,0.523012269,1.523012269,0.788653155,1.788653155,0.656593529,0.343406471,0.623125536,1.413239075,0.559079885,0.440920115
9544,153.57,93.42,51.53,12.28,166.98,153.57,8.62,195.46,110,-236,329,0.608321938,1.608321938,0.943869245,1.943869245,0.621766063,0.378233937,0.706728425,1.455485129,0.514437894,0.485562106
8812,155.56,106.17,61.98,13.72,149.76,155.57,-12.59,199.75,99,-250,310,0.682501929,1.682501929,1.080933402,2.080933402,0.594352959,0.405647041,0.772961294,1.488048175,0.480553582,0.519446418
9446,146.07,82.48,53.53,9,159.79,146.07,10.06,175.02,107,-253,311,0.564660779,1.564660779,0.931128911,1.931128911,0.639116167,0.360883833,0.681412826,1.413226453,0.517831821,0.482168179
9300,154.24,98.29,60.94,11.57,152.09,154.25,-4.99,191.59,106,-243,321,0.637253631,1.637253631,1.032352178,2.032352178,0.610778917,0.389221083,0.739985129,1.45678037,0.492040706,0.507959294
9418,157.9,104.65,60.71,12.82,155.35,157.9,-7.46,201.84,96,-246,336,0.662761241,1.662761241,1.047245092,2.047245092,0.601409255,0.398590745,0.756415535,1.478706372,0.488461301,0.511538699
9379,153.44,94.92,53.27,11.85,163.58,153.44,5.25,195.09,109,-249,328,0.618613139,1.618613139,0.965784672,1.965784672,0.617812852,0.382187148,0.71689807,1.45919404,0.508702715,0.491297285
9192,158.09,87.18,51.2,9.98,170.22,158.09,19.71,194.07,110,-242,310,0.55145803,1.55145803,0.875324182,1.875324182,0.64455498,0.35544502,0.661187826,1.416551197,0.533241137,0.466758863
9658,146.62,68.38,44.27,7.11,176.11,146.62,33.97,170.73,109,-248,304,0.466375665,1.466375665,0.768312645,1.768312645,0.681953488,0.318046512,0.590130442,1.358216774,0.565510857,0.434489143
9553,152.85,72.42,48.96,7.05,171.98,152.85,31.47,176.31,108,-250,282,0.473797841,1.473797841,0.794111874,1.794111874,0.67851911,0.32148089,0.601456816,1.358852386,0.557378843,0.442621157
9051,165.48,103.21,66.42,11.01,152.6,165.48,-4.15,202.27,87,-237,316,0.623700749,1.623700749,1.025078559,2.025078559,0.615877033,0.384122967,0.731479086,1.445062527,0.493808003,0.506191997
9090,162.15,104.2,60.22,13.09,159.24,162.15,-2.27,206.13,98,-245,310,0.642614863,1.642614863,1.013999383,2.013999383,0.608785433,0.391214567,0.7393983,1.468588389,0.496524482,0.503475518
9811,168,114.31,66.43,13.92,154.65,168,-12.74,215.88,81,-241,322,0.680416667,1.680416667,1.075833333,2.075833333,0.595090503,0.404909497,0.770976411,1.487608241,0.481734243,0.518265757
9755,167.97,116.43,68.75,14.31,151.53,167.97,-17.21,215.65,95,-249,330,0.693159493,1.693159493,1.102458772,2.102458772,0.590611814,0.409388186,0.782274417,1.491846908,0.475633583,0.524366417
9040,160.89,108.08,60.46,13.92,157.55,160.89,-7.65,208.51,75,-242,322,0.671763317,1.671763317,1.047548014,2.047548014,0.5981708,0.4018292,0.761418568,1.488276485,0.488389036,0.511610964
9374,166.03,113.84,58.03,14.98,163.63,166.03,-5.84,221.84,98,-228,340,0.685659218,1.685659218,1.035174366,2.035174366,0.593239718,0.406760282,0.76707132,1.508078193,0.49135839,0.50864161
8690,163.23,119.01,64.53,15.35,150.91,163.23,-20.31,217.71,88,-244,338,0.729093917,1.729093917,1.124425657,2.124425657,0.578337585,0.421662415,0.805848261,1.522523709,0.47071546,0.52928454
9266,166.4,119.82,61.23,16.1,159.48,166.4,-14.65,224.99,85,-237,338,0.720072115,1.720072115,1.088040865,2.088040865,0.581370973,0.418629027,0.795369679,1.52638053,0.47891783,0.52108217
9491,167.05,118.42,60.74,15.7,159.42,167.05,-12.11,224.73,98,-253,346,0.708889554,1.708889554,1.072493265,2.072493265,0.585175325,0.414824675,0.786513894,1.519864788,0.482510615,0.517489385
9465,163.21,111.18,58.58,14.58,159.76,163.21,-6.55,215.81,97,-234,335,0.681208259,1.681208259,1.040132345,2.040132345,0.594810306,0.405189694,0.76540872,1.501284999,0.490164279,0.509835721
9381,157.56,99.51,52.25,12.85,167.97,157.56,5.8,204.82,101,-237,337,0.631568926,1.631568926,0.963188627,1.963188627,0.61290699,0.38709301,0.7233211,1.474286259,0.509375404,0.490624596
9444,155.49,80.36,49.49,9.04,172.47,155.49,25.64,186.36,113,-243,294,0.516817802,1.516817802,0.835101936,1.835101936,0.659274963,0.340725037,0.633476437,1.392038248,0.544928857,0.455071143
9499,163.49,89.39,50.44,10.29,174.88,163.49,23.66,202.44,105,-242,313,0.54676127,1.54676127,0.855281669,1.855281669,0.64651218,0.35348782,0.653625018,1.417846959,0.539001714,0.460998286
9527,174.26,110.99,58.63,13.49,167.66,174.26,4.64,226.62,97,-241,326,0.636921841,1.636921841,0.973373121,1.973373121,0.610902717,0.389097283,0.728326678,1.476576925,0.506746539,0.493253461
9520,174.23,122.97,66.69,15.49,157.31,174.23,-15.43,230.51,87,-239,337,0.705791196,1.705791196,1.088561097,2.088561097,0.586238223,0.413761777,0.787232276,1.510418396,0.478798538,0.521201462
9387,177.4,128.86,67.74,16.5,157.19,177.4,-19.2,238.52,82,-226,342,0.72638106,1.72638106,1.108229989,2.108229989,0.579246392,0.420753608,0.801990699,1.525658807,0.474331551,0.525668449
9499,178.28,131.77,69.55,16.76,155.56,178.28,-23.04,240.5,58,-236,346,0.739118241,1.739118241,1.129234911,2.129234911,0.575004032,0.424995968,0.812331033,1.531695114,0.469652266,0.530347734
9147,173.01,121.23,63.53,15.27,160.75,173.01,-11.75,230.71,103,-235,338,0.700710942,1.700710942,1.067915149,2.067915149,0.587989396,0.412010604,0.781094107,1.51251374,0.483578836,0.516421164
9227,169.44,106.41,54,13.46,170.89,169.44,9.03,221.85,122,-243,320,0.628009915,1.628009915,0.946706799,1.946706799,0.614246873,0.385753127,0.717910849,1.476235231,0.51368804,0.48631196
9293,172,133.68,70.44,17.81,150.92,172,-32.12,235.24,82,-241,348,0.777209302,1.777209302,1.186744186,2.186744186,0.562679927,0.437320073,0.841940274,1.551394159,0.457300861,0.542699139
8852,159.01,110.37,53.33,15.26,167.33,159.02,-4.69,216.05,98,-253,330,0.694107289,1.694107289,1.029495,2.029495,0.590281387,0.409718613,0.770933409,1.519779599,0.492733414,0.507266586
9111,157.81,102.26,57.91,12.63,159.85,157.81,-2.36,202.16,102,-243,325,0.647994424,1.647994424,1.014954692,2.014954692,0.60679817,0.39320183,0.742490265,1.474040423,0.496289075,0.503710925
8958,163.58,116.02,66.1,14.63,151.04,163.58,-18.54,213.5,88,-243,334,0.70925541,1.70925541,1.113339039,2.113339039,0.585050072,0.414949928,0.792929293,1.505137583,0.473184842,0.526815158
9326,167.57,128.64,70.43,17.2,148.04,167.57,-31.5,225.78,61,-233,339,0.767679179,1.767679179,1.187981142,2.187981142,0.565713514,0.434286486,0.836428571,1.540504202,0.45704233,0.54295767
9072,170.48,131.7,70.35,17.61,149.15,170.48,-31.57,231.83,69,-236,338,0.772524636,1.772524636,1.185183013,2.185183013,0.564167053,0.435832947,0.83897355,1.54685878,0.457627574,0.542372426
8986,163.83,98.9,52.75,12.29,172.43,163.83,12.18,209.98,109,-237,326,0.603674541,1.603674541,0.925654642,1.925654642,0.623567921,0.376432079,0.700203158,1.456644196,0.519303918,0.480696082
9154,157.26,81.04,46.92,9.42,178.32,157.26,29.3,191.38,116,-246,306,0.51532494,1.51532494,0.813684344,1.813684344,0.659924465,0.340075535,0.62670193,1.396904692,0.551363859,0.448636141
9275,163.67,103.99,58.12,12.81,164.66,163.67,1.56,209.54,94,-238,316,0.635363842,1.635363842,0.990468626,1.990468626,0.611484719,0.388515281,0.730916633,1.468866946,0.502394254,0.497605746
9244,174.79,123.47,64.32,15.8,160.32,174.79,-13,233.94,103,-240,339,0.706390526,1.706390526,1.074374964,2.074374964,0.586032321,0.413967679,0.78537075,1.516373217,0.482072922,0.517927078
9301,164.59,115.35,57.1,16.06,167.77,164.59,-7.86,222.84,98,-242,327,0.700832371,1.700832371,1.047755028,2.047755028,0.587947417,0.412052583,0.777888042,1.520321169,0.488339663,0.511660337
9482,162.49,99.59,48.35,13.34,177.23,162.49,14.55,213.73,113,-242,319,0.612899255,1.612899255,0.910456028,1.910456028,0.620001526,0.379998474,0.701669512,1.4723487,0.523435235,0.476564765
9130,158.88,95.51,47.26,12.92,176.26,158.89,16.11,207.13,116,-247,340,0.601145519,1.601145519,0.898602719,1.898602719,0.624552852,0.375447148,0.692587562,1.463325895,0.526703133,0.473296867
8894,164.67,108.41,52.65,14.52,170.54,164.68,3.61,220.43,106,-236,330,0.658346997,1.658346997,0.978077367,1.978077367,0.603010107,0.396989893,0.741119087,1.498849623,0.505541399,0.494458601
10231,139.44,80.98,50.86,10.18,163.94,139.44,7.6,169.56,98,-248,317,0.580751578,1.580751578,0.945496271,1.945496271,0.632610471,0.367389529,0.692800841,1.425538623,0.514007667,0.485992333
9725,140.99,93.08,38.53,15,185.2,140.99,9.38,195.54,113,-248,330,0.660188666,1.660188666,0.933470459,1.933470459,0.60234118,0.39765882,0.733121658,1.518493761,0.517204696,0.482795304
9954,127.43,62.44,39.82,8.89,178.07,127.43,25.17,150.05,118,-245,307,0.489994507,1.489994507,0.802479793,1.802479793,0.671143414,0.328856586,0.61142003,1.373333333,0.55479124,0.44520876
9891,132.64,68.06,37.8,9.85,183.99,132.64,26.78,162.9,124,-246,299,0.513118215,1.513118215,0.798100121,1.798100121,0.660886896,0.339113104,0.621098334,1.399319409,0.556142558,0.443857442
10206,137.85,77.34,41.19,11.55,179.62,137.85,19.32,174,117,-251,301,0.561044614,1.561044614,0.859847661,1.859847661,0.640596682,0.359403318,0.662030831,1.431970509,0.537678446,0.462321554
9704,140.2,83.34,43.01,12.99,177.84,140.2,13.85,180.53,120,-248,311,0.594436519,1.594436519,0.901212553,1.901212553,0.627180818,0.372819182,0.689645762,1.454887834,0.525980116,0.474019884
10017,134.14,67.9,33.27,11.02,192.65,134.14,32.97,168.77,113,-246,309,0.506187565,1.506187565,0.754212017,1.754212017,0.663927935,0.336072065,0.604324712,1.405591064,0.570056521,0.429943479
10241,135.43,54.58,30.72,8.01,198.16,135.43,50.13,159.29,122,-251,291,0.403012626,1.403012626,0.629845677,1.629845677,0.71275196,0.28724804,0.513391514,1.328498345,0.613555022,0.386444978
9391,138.24,60.46,32.63,8.89,195.05,138.25,45.15,166.07,123,-248,294,0.437355324,1.437355324,0.673394097,1.673394097,0.695722194,0.304277806,0.54480014,1.35383625,0.597587861,0.402412139
10206,144.33,77.87,37.44,11.74,187.44,144.34,29.02,184.76,123,-246,300,0.539527472,1.539527472,0.798933001,1.798933001,0.649549955,0.350450045,0.634373109,1.428398526,0.555885072,0.444114928
10258,148.61,101.02,43.76,15.98,181.3,148.61,3.83,205.87,110,-246,332,0.67976583,1.67976583,0.974227845,1.974227845,0.595321075,0.404678925,0.752612154,1.525133857,0.506527148,0.493472852
9835,139.57,84.98,37.6,14.13,187.43,139.57,16.99,186.95,113,-252,316,0.608870101,1.608870101,0.878268969,1.878268969,0.62155422,0.37844578,0.691877857,1.479652311,0.532405112,0.467594888
9833,142.18,79.31,36.36,12.45,187.02,142.18,26.51,185.13,126,-249,313,0.557814039,1.557814039,0.813546209,1.813546209,0.641925143,0.358074857,0.647866024,1.444214182,0.551405856,0.448594144
9629,139.05,77.3,34.49,12.8,190.09,139.06,27.26,181.86,125,-245,303,0.555915138,1.555915138,0.803955412,1.803955412,0.642708574,0.357291426,0.644174254,1.445430448,0.554337426,0.445662574
8686,163.53,114.07,55.69,15.53,168.79,163.53,-6.23,221.91,112,-243,347,0.697547851,1.697547851,1.038096985,2.038096985,0.589085014,0.410914986,0.774381899,1.520344859,0.490653785,0.509346215
8448,161.3,104.42,51.63,13.81,172.08,161.3,5.25,214.09,91,-243,314,0.647365158,1.647365158,0.967451953,1.967451953,0.607029956,0.392970044,0.732869957,1.490395905,0.508271624,0.491728376
8650,159.16,97.93,48.71,13.04,176,159.16,12.52,208.38,122,-239,335,0.615292787,1.615292787,0.921337019,1.921337019,0.619082811,0.380917189,0.705440901,1.471111753,0.520470896,0.479529104
8539,160.56,103.09,51.83,13.73,172.32,160.56,5.64,211.82,113,-241,333,0.642065272,1.642065272,0.964872945,1.964872945,0.60898919,0.39101081,0.729412873,1.485380668,0.50893876,0.49106124
8734,158.62,103.74,50.75,14.18,173.11,158.62,4.13,211.61,120,-244,350,0.654015887,1.654015887,0.97396293,1.97396293,0.604589114,0.395410886,0.737880308,1.495486459,0.506595126,0.493404874
8914,156.03,100.53,48.91,13.87,175.81,156.04,6.59,207.65,120,-231,360,0.644299173,1.644299173,0.957764532,1.957764532,0.608161833,0.391838167,0.729189031,1.490533815,0.510786657,0.489213343
8348,163.12,91.65,46.94,11.45,179.64,163.12,24.53,207.83,123,-246,331,0.561856302,1.561856302,0.849619912,1.849619912,0.640263767,0.359736233,0.659763877,1.436303913,0.540651619,0.459348381
8814,168.54,94.07,47.12,11.5,181.44,168.54,27.35,215.49,119,-238,325,0.558146434,1.558146434,0.837723982,1.837723982,0.641788203,0.358211797,0.654687935,1.436195864,0.544151358,0.455848642
8801,168.83,98.56,51.87,11.69,174.75,168.83,18.4,215.52,111,-237,324,0.583782503,1.583782503,0.89101463,1.89101463,0.631399828,0.368600172,0.681603987,1.446579067,0.528816638,0.471183362
8421,169.92,100.13,52.96,11.98,174.12,169.92,16.83,217.09,105,-240,327,0.589277307,1.589277307,0.90095339,1.90095339,0.629216812,0.370783188,0.686871859,1.449255205,0.526051825,0.473948175
8929,165.88,101.03,48.95,13.19,179.38,165.88,15.9,217.96,108,-244,324,0.609054738,1.609054738,0.904147577,1.904147577,0.621482897,0.378517103,0.698133408,1.470278825,0.525169379,0.474830621
8772,166.39,103.14,50.07,13.39,177.53,166.39,13.18,219.46,107,-243,330,0.619868983,1.619868983,0.920788509,1.920788509,0.617333877,0.382666123,0.707798208,1.476485263,0.520619524,0.479380476
8500,166.55,101.92,49.5,13.22,178.79,166.55,15.13,218.97,117,-243,326,0.611948364,1.611948364,0.909156409,1.909156409,0.620367266,0.379632734,0.700856283,1.471742652,0.523791553,0.476208447
8358,167.73,103.64,50.14,13.28,177.4,167.73,13.95,221.23,98,-242,329,0.617897812,1.617897812,0.916830621,1.916830621,0.618086008,0.381913992,0.705833754,1.475696516,0.521694504,0.478305496
8642,162.6,94.31,51.92,11.22,173.77,162.6,16.37,204.99,128,-246,342,0.5800123,1.5800123,0.899323493,1.899323493,0.632906465,0.367093535,0.681661384,1.439632668,0.526503254,0.473496746
8151,152.34,89.6,50.03,11.1,168.71,152.34,12.71,191.91,113,-242,340,0.588158067,1.588158067,0.916568203,1.916568203,0.629660246,0.370339754,0.68997381,1.442753373,0.521765935,0.478234065
8498,152.89,79.72,46.81,9.19,175.1,152.89,26.36,185.8,119,-248,328,0.521420629,1.521420629,0.827588462,1.827588462,0.657280426,0.342719574,0.633600401,1.399198798,0.547169136,0.452830864
8676,155.48,86.68,50.41,10.05,170.82,155.48,18.39,191.75,123,-247,334,0.557499357,1.557499357,0.881721122,1.881721122,0.64205484,0.35794516,0.665840983,1.421001506,0.531428376,0.468571624
8519,160.56,98.9,56.52,11.77,164.7,160.56,5.14,202.94,114,-234,337,0.615969108,1.615969108,0.967987045,1.967987045,0.618823711,0.381176289,0.715957251,1.455592408,0.508133426,0.491866574
8277,162.42,98.73,57.77,11.33,163.22,162.42,5.92,203.38,111,-239,344,0.607868489,1.607868489,0.963551287,1.963551287,0.621941413,0.378058587,0.710749807,1.448385485,0.509281324,0.490718676
8654,151.84,75.63,47.14,8.09,177,151.84,29.07,180.33,119,-246,324,0.498090095,1.498090095,0.808548472,1.808548472,0.667516596,0.332483404,0.616996683,1.380088451,0.552929609,0.447070391
8374,154.12,70.67,42.84,7.6,183.44,154.12,40.61,181.95,123,-246,314,0.458538801,1.458538801,0.736504023,1.736504023,0.685617688,0.314382312,0.576309911,1.358803818,0.575869671,0.424130329
8235,152.51,74.58,40.68,8.87,184.94,152.51,37.25,186.41,123,-242,320,0.489017114,1.489017114,0.755753721,1.755753721,0.671583953,0.328416047,0.596614732,1.386044826,0.569555962,0.430444038
8374,148,73.09,43.21,8.64,180.75,148,31.7,177.88,119,-242,317,0.493851351,1.493851351,0.785810811,1.785810811,0.669410647,0.330589353,0.608231787,1.382249882,0.559969731,0.440030269
8656,157.94,89.42,47.65,11.23,178.47,157.94,20.87,199.71,122,-239,347,0.566164366,1.566164366,0.867861213,1.867861213,0.638502587,0.361497413,0.666715307,1.434943334,0.535371682,0.464628318
8459,160.13,93.11,48.89,11.58,176.21,160.13,18.13,204.35,119,-230,343,0.58146506,1.58146506,0.886779492,1.886779492,0.632325067,0.367674933,0.679360827,1.445459765,0.530003641,0.469996359
8666,157.61,80.67,46.23,9.55,179.07,157.61,30.71,192.05,125,-250,317,0.511833006,1.511833006,0.805151957,1.805151957,0.661448716,0.338551284,0.622547096,1.39575157,0.553969983,0.446030017
8394,154.65,80.58,46.63,9.51,176.2,154.65,27.44,188.6,121,-243,318,0.521047527,1.521047527,0.822567087,1.822567087,0.657441653,0.342558347,0.632005167,1.400337838,0.548676648,0.451323352
8601,167.25,132.51,63.62,19.28,159.6,167.25,-28.88,236.14,67,-234,339,0.792286996,1.792286996,1.172675635,2.172675635,0.557946357,0.442053643,0.849525707,1.573959371,0.460261985,0.539738015
8230,152.87,111.4,54.39,16.14,163.49,152.87,-12.92,209.88,79,-237,355,0.728723752,1.728723752,1.084516256,2.084516256,0.578461422,0.421538578,0.799913153,1.537489144,0.479727609,0.520272391
8763,160.19,118.08,55.6,16.89,166.41,160.19,-13.49,222.67,95,-241,353,0.737124664,1.737124664,1.084212498,2.084212498,0.575663924,0.424336076,0.804856574,1.547198665,0.479797526,0.520202474
8869,163.47,126.9,58.18,18.84,164.46,163.48,-21.61,232.19,85,-232,354,0.776289227,1.776289227,1.13219551,2.13219551,0.562971381,0.437028619,0.835010151,1.57252425,0.469000143,0.530999857
8780,171,139.86,63.43,20.78,160.03,171,-32.29,247.43,64,-225,356,0.817894737,1.817894737,1.188830409,2.188830409,0.550086856,0.449913144,0.867167171,1.596595999,0.456864998,0.543135002
8702,164.61,123.79,59.66,17.72,162.4,164.61,-18.84,228.74,98,-232,353,0.752019926,1.752019926,1.114452342,2.114452342,0.570769764,0.429230236,0.817987248,1.551968609,0.472935701,0.527064299
8823,155.46,85.44,43.81,11.43,185.01,155.46,26.21,197.09,116,-237,318,0.549594751,1.549594751,0.831403576,1.831403576,0.645330012,0.354669988,0.648617454,1.428764992,0.546029293,0.453970707
8412,150.39,90.27,47,12.07,177.16,150.39,13.12,193.66,106,-228,368,0.600239378,1.600239378,0.912760157,1.912760157,0.624906507,0.375093493,0.6954253,1.457318,0.5228047,0.4771953
8655,155.25,94.37,43.45,13.73,183.59,155.25,17.43,206.17,103,-238,324,0.607858293,1.607858293,0.887729469,1.887729469,0.621945357,0.378054643,0.693608455,1.474937091,0.529736923,0.470263077
8791,168.35,132.69,59.09,19.59,166.42,168.35,-23.43,241.95,85,-229,365,0.788179388,1.788179388,1.139174339,2.139174339,0.55922801,0.44077199,0.843211396,1.583406613,0.46747008,0.53252992
8341,159.99,126.18,51.92,19.5,172.3,159.99,-18.11,234.25,71,-229,373,0.788674292,1.788674292,1.113194575,2.113194575,0.559073278,0.440926722,0.840451135,1.595441461,0.473217191,0.526782809
8857,158.78,102.63,47.7,14.72,178.28,158.78,8.45,213.71,109,-231,346,0.646366041,1.646366041,0.946781711,1.946781711,0.60739834,0.39260166,0.728060829,1.497045719,0.513668273,0.486331727
8858,151.8,87.67,43.62,12.65,181.21,151.8,20.51,195.85,110,-242,317,0.577536232,1.577536232,0.864888011,1.864888011,0.633899862,0.366100138,0.671835022,1.448623478,0.536225229,0.463774771
